"","first","second","AB","A~B","~AB","~A~B","chisquare","percentDependence"
"4327",NA,NA,NA,NA,NA,NA,NA,NA
"4328",NA,NA,NA,NA,NA,NA,NA,NA
"4329",NA,NA,NA,NA,NA,NA,NA,NA
"4330",NA,NA,NA,NA,NA,NA,NA,NA
"4331","ob_bearing_vib","bearing","13","0","344","2642","88.3731793859758","3.64145658263305"
"4332",NA,NA,NA,NA,NA,NA,NA,NA
"4333",NA,NA,NA,NA,NA,NA,NA,NA
"4334",NA,NA,NA,NA,NA,NA,NA,NA
"4335",NA,NA,NA,NA,NA,NA,NA,NA
"4336",NA,NA,NA,NA,NA,NA,NA,NA
"4337",NA,NA,NA,NA,NA,NA,NA,NA
"4338",NA,NA,NA,NA,NA,NA,NA,NA
"4339",NA,NA,NA,NA,NA,NA,NA,NA
"4340",NA,NA,NA,NA,NA,NA,NA,NA
"4341",NA,NA,NA,NA,NA,NA,NA,NA
"4342",NA,NA,NA,NA,NA,NA,NA,NA
"4343",NA,NA,NA,NA,NA,NA,NA,NA
"4344",NA,NA,NA,NA,NA,NA,NA,NA
"4345",NA,NA,NA,NA,NA,NA,NA,NA
"4346",NA,NA,NA,NA,NA,NA,NA,NA
"4347",NA,NA,NA,NA,NA,NA,NA,NA
"4348",NA,NA,NA,NA,NA,NA,NA,NA
"4349",NA,NA,NA,NA,NA,NA,NA,NA
"4350",NA,NA,NA,NA,NA,NA,NA,NA
"4351",NA,NA,NA,NA,NA,NA,NA,NA
"4352",NA,NA,NA,NA,NA,NA,NA,NA
"4353",NA,NA,NA,NA,NA,NA,NA,NA
"4354",NA,NA,NA,NA,NA,NA,NA,NA
"4355",NA,NA,NA,NA,NA,NA,NA,NA
"4356",NA,NA,NA,NA,NA,NA,NA,NA
"4357",NA,NA,NA,NA,NA,NA,NA,NA
"4358",NA,NA,NA,NA,NA,NA,NA,NA
"4359",NA,NA,NA,NA,NA,NA,NA,NA
"4360",NA,NA,NA,NA,NA,NA,NA,NA
"4361",NA,NA,NA,NA,NA,NA,NA,NA
"4362",NA,NA,NA,NA,NA,NA,NA,NA
"4363",NA,NA,NA,NA,NA,NA,NA,NA
"4364",NA,NA,NA,NA,NA,NA,NA,NA
"4365",NA,NA,NA,NA,NA,NA,NA,NA
"4366",NA,NA,NA,NA,NA,NA,NA,NA
"4367",NA,NA,NA,NA,NA,NA,NA,NA
"4368",NA,NA,NA,NA,NA,NA,NA,NA
"4369",NA,NA,NA,NA,NA,NA,NA,NA
"4370",NA,NA,NA,NA,NA,NA,NA,NA
"4371",NA,NA,NA,NA,NA,NA,NA,NA
"4372",NA,NA,NA,NA,NA,NA,NA,NA
"4373",NA,NA,NA,NA,NA,NA,NA,NA
"4374",NA,NA,NA,NA,NA,NA,NA,NA
"4375",NA,NA,NA,NA,NA,NA,NA,NA
"4376",NA,NA,NA,NA,NA,NA,NA,NA
"4377",NA,NA,NA,NA,NA,NA,NA,NA
"4378",NA,NA,NA,NA,NA,NA,NA,NA
"4379",NA,NA,NA,NA,NA,NA,NA,NA
"4380",NA,NA,NA,NA,NA,NA,NA,NA
"4381",NA,NA,NA,NA,NA,NA,NA,NA
"4382",NA,NA,NA,NA,NA,NA,NA,NA
"4383",NA,NA,NA,NA,NA,NA,NA,NA
"4384",NA,NA,NA,NA,NA,NA,NA,NA
"4385",NA,NA,NA,NA,NA,NA,NA,NA
"4386",NA,NA,NA,NA,NA,NA,NA,NA
"4387",NA,NA,NA,NA,NA,NA,NA,NA
"4388",NA,NA,NA,NA,NA,NA,NA,NA
"4389",NA,NA,NA,NA,NA,NA,NA,NA
"4390",NA,NA,NA,NA,NA,NA,NA,NA
"4391",NA,NA,NA,NA,NA,NA,NA,NA
"4392",NA,NA,NA,NA,NA,NA,NA,NA
"4393",NA,NA,NA,NA,NA,NA,NA,NA
"4394",NA,NA,NA,NA,NA,NA,NA,NA
"4395",NA,NA,NA,NA,NA,NA,NA,NA
"4396",NA,NA,NA,NA,NA,NA,NA,NA
"4397",NA,NA,NA,NA,NA,NA,NA,NA
"4398",NA,NA,NA,NA,NA,NA,NA,NA
"4399",NA,NA,NA,NA,NA,NA,NA,NA
"4400",NA,NA,NA,NA,NA,NA,NA,NA
"4401",NA,NA,NA,NA,NA,NA,NA,NA
"4402",NA,NA,NA,NA,NA,NA,NA,NA
"4403",NA,NA,NA,NA,NA,NA,NA,NA
"4404",NA,NA,NA,NA,NA,NA,NA,NA
"4405",NA,NA,NA,NA,NA,NA,NA,NA
"4406",NA,NA,NA,NA,NA,NA,NA,NA
"4407",NA,NA,NA,NA,NA,NA,NA,NA
"4408",NA,NA,NA,NA,NA,NA,NA,NA
"4409",NA,NA,NA,NA,NA,NA,NA,NA
"4410",NA,NA,NA,NA,NA,NA,NA,NA
"4411",NA,NA,NA,NA,NA,NA,NA,NA
"4412",NA,NA,NA,NA,NA,NA,NA,NA
"4413",NA,NA,NA,NA,NA,NA,NA,NA
"4414",NA,NA,NA,NA,NA,NA,NA,NA
"4415",NA,NA,NA,NA,NA,NA,NA,NA
"4416",NA,NA,NA,NA,NA,NA,NA,NA
"4417",NA,NA,NA,NA,NA,NA,NA,NA
"4418",NA,NA,NA,NA,NA,NA,NA,NA
"4419",NA,NA,NA,NA,NA,NA,NA,NA
"4420",NA,NA,NA,NA,NA,NA,NA,NA
"4421",NA,NA,NA,NA,NA,NA,NA,NA
"4422",NA,NA,NA,NA,NA,NA,NA,NA
"4423",NA,NA,NA,NA,NA,NA,NA,NA
"4424",NA,NA,NA,NA,NA,NA,NA,NA
"4425",NA,NA,NA,NA,NA,NA,NA,NA
"4426",NA,NA,NA,NA,NA,NA,NA,NA
"4427",NA,NA,NA,NA,NA,NA,NA,NA
"4428",NA,NA,NA,NA,NA,NA,NA,NA
"4429",NA,NA,NA,NA,NA,NA,NA,NA
"4430",NA,NA,NA,NA,NA,NA,NA,NA
"4431",NA,NA,NA,NA,NA,NA,NA,NA
"4432",NA,NA,NA,NA,NA,NA,NA,NA
"4433",NA,NA,NA,NA,NA,NA,NA,NA
"4434",NA,NA,NA,NA,NA,NA,NA,NA
"4435",NA,NA,NA,NA,NA,NA,NA,NA
"4436",NA,NA,NA,NA,NA,NA,NA,NA
"4437",NA,NA,NA,NA,NA,NA,NA,NA
"4438",NA,NA,NA,NA,NA,NA,NA,NA
"4439",NA,NA,NA,NA,NA,NA,NA,NA
"4440",NA,NA,NA,NA,NA,NA,NA,NA
"4441",NA,NA,NA,NA,NA,NA,NA,NA
"4442",NA,NA,NA,NA,NA,NA,NA,NA
"4443",NA,NA,NA,NA,NA,NA,NA,NA
"4444",NA,NA,NA,NA,NA,NA,NA,NA
"4445",NA,NA,NA,NA,NA,NA,NA,NA
"4446",NA,NA,NA,NA,NA,NA,NA,NA
"4447",NA,NA,NA,NA,NA,NA,NA,NA
"4448",NA,NA,NA,NA,NA,NA,NA,NA
"4449",NA,NA,NA,NA,NA,NA,NA,NA
"4450",NA,NA,NA,NA,NA,NA,NA,NA
"4451",NA,NA,NA,NA,NA,NA,NA,NA
"4452",NA,NA,NA,NA,NA,NA,NA,NA
"4453",NA,NA,NA,NA,NA,NA,NA,NA
"4454",NA,NA,NA,NA,NA,NA,NA,NA
"4455",NA,NA,NA,NA,NA,NA,NA,NA
"4456",NA,NA,NA,NA,NA,NA,NA,NA
"4457",NA,NA,NA,NA,NA,NA,NA,NA
"4458",NA,NA,NA,NA,NA,NA,NA,NA
"4459",NA,NA,NA,NA,NA,NA,NA,NA
"4460",NA,NA,NA,NA,NA,NA,NA,NA
"4461",NA,NA,NA,NA,NA,NA,NA,NA
"4462",NA,NA,NA,NA,NA,NA,NA,NA
"4463",NA,NA,NA,NA,NA,NA,NA,NA
"4464",NA,NA,NA,NA,NA,NA,NA,NA
"4465",NA,NA,NA,NA,NA,NA,NA,NA
"4466",NA,NA,NA,NA,NA,NA,NA,NA
"4467",NA,NA,NA,NA,NA,NA,NA,NA
"4468",NA,NA,NA,NA,NA,NA,NA,NA
"4469",NA,NA,NA,NA,NA,NA,NA,NA
"4470",NA,NA,NA,NA,NA,NA,NA,NA
"4471",NA,NA,NA,NA,NA,NA,NA,NA
"4472",NA,NA,NA,NA,NA,NA,NA,NA
"4473",NA,NA,NA,NA,NA,NA,NA,NA
"4474",NA,NA,NA,NA,NA,NA,NA,NA
"4475",NA,NA,NA,NA,NA,NA,NA,NA
"4476",NA,NA,NA,NA,NA,NA,NA,NA
"4477",NA,NA,NA,NA,NA,NA,NA,NA
"4478",NA,NA,NA,NA,NA,NA,NA,NA
"4479",NA,NA,NA,NA,NA,NA,NA,NA
"4480",NA,NA,NA,NA,NA,NA,NA,NA
"4481",NA,NA,NA,NA,NA,NA,NA,NA
"4482",NA,NA,NA,NA,NA,NA,NA,NA
"4483",NA,NA,NA,NA,NA,NA,NA,NA
"4484",NA,NA,NA,NA,NA,NA,NA,NA
"4485",NA,NA,NA,NA,NA,NA,NA,NA
"4486",NA,NA,NA,NA,NA,NA,NA,NA
"4487",NA,NA,NA,NA,NA,NA,NA,NA
"4488",NA,NA,NA,NA,NA,NA,NA,NA
"4489",NA,NA,NA,NA,NA,NA,NA,NA
"4490",NA,NA,NA,NA,NA,NA,NA,NA
"4491",NA,NA,NA,NA,NA,NA,NA,NA
"4492",NA,NA,NA,NA,NA,NA,NA,NA
"4493",NA,NA,NA,NA,NA,NA,NA,NA
"4494",NA,NA,NA,NA,NA,NA,NA,NA
"4495",NA,NA,NA,NA,NA,NA,NA,NA
"4496",NA,NA,NA,NA,NA,NA,NA,NA
"4497",NA,NA,NA,NA,NA,NA,NA,NA
"4498",NA,NA,NA,NA,NA,NA,NA,NA
"4499",NA,NA,NA,NA,NA,NA,NA,NA
"4500",NA,NA,NA,NA,NA,NA,NA,NA
"4501",NA,NA,NA,NA,NA,NA,NA,NA
"4502",NA,NA,NA,NA,NA,NA,NA,NA
"4503",NA,NA,NA,NA,NA,NA,NA,NA
"4504",NA,NA,NA,NA,NA,NA,NA,NA
"4505",NA,NA,NA,NA,NA,NA,NA,NA
"4506",NA,NA,NA,NA,NA,NA,NA,NA
"4507",NA,NA,NA,NA,NA,NA,NA,NA
"4508",NA,NA,NA,NA,NA,NA,NA,NA
"4509",NA,NA,NA,NA,NA,NA,NA,NA
"4510",NA,NA,NA,NA,NA,NA,NA,NA
"4511",NA,NA,NA,NA,NA,NA,NA,NA
"4512",NA,NA,NA,NA,NA,NA,NA,NA
"4513",NA,NA,NA,NA,NA,NA,NA,NA
"4514",NA,NA,NA,NA,NA,NA,NA,NA
"4515",NA,NA,NA,NA,NA,NA,NA,NA
"4516",NA,NA,NA,NA,NA,NA,NA,NA
"4517",NA,NA,NA,NA,NA,NA,NA,NA
"4518",NA,NA,NA,NA,NA,NA,NA,NA
"4519",NA,NA,NA,NA,NA,NA,NA,NA
"4520",NA,NA,NA,NA,NA,NA,NA,NA
"4521",NA,NA,NA,NA,NA,NA,NA,NA
"4522",NA,NA,NA,NA,NA,NA,NA,NA
"4523",NA,NA,NA,NA,NA,NA,NA,NA
"4524",NA,NA,NA,NA,NA,NA,NA,NA
"4525",NA,NA,NA,NA,NA,NA,NA,NA
"4526",NA,NA,NA,NA,NA,NA,NA,NA
"4527",NA,NA,NA,NA,NA,NA,NA,NA
"4528",NA,NA,NA,NA,NA,NA,NA,NA
"4529",NA,NA,NA,NA,NA,NA,NA,NA
"4530",NA,NA,NA,NA,NA,NA,NA,NA
"4531",NA,NA,NA,NA,NA,NA,NA,NA
"4532",NA,NA,NA,NA,NA,NA,NA,NA
"4533",NA,NA,NA,NA,NA,NA,NA,NA
"4534",NA,NA,NA,NA,NA,NA,NA,NA
"4535",NA,NA,NA,NA,NA,NA,NA,NA
"4536",NA,NA,NA,NA,NA,NA,NA,NA
"4537",NA,NA,NA,NA,NA,NA,NA,NA
"4538",NA,NA,NA,NA,NA,NA,NA,NA
"4539",NA,NA,NA,NA,NA,NA,NA,NA
"4540",NA,NA,NA,NA,NA,NA,NA,NA
"4541",NA,NA,NA,NA,NA,NA,NA,NA
"4542",NA,NA,NA,NA,NA,NA,NA,NA
"4543",NA,NA,NA,NA,NA,NA,NA,NA
"4544",NA,NA,NA,NA,NA,NA,NA,NA
"4545",NA,NA,NA,NA,NA,NA,NA,NA
"4546",NA,NA,NA,NA,NA,NA,NA,NA
"4547",NA,NA,NA,NA,NA,NA,NA,NA
"4548",NA,NA,NA,NA,NA,NA,NA,NA
"4549",NA,NA,NA,NA,NA,NA,NA,NA
"4550",NA,NA,NA,NA,NA,NA,NA,NA
"4551",NA,NA,NA,NA,NA,NA,NA,NA
"4552",NA,NA,NA,NA,NA,NA,NA,NA
"4553",NA,NA,NA,NA,NA,NA,NA,NA
"4554",NA,NA,NA,NA,NA,NA,NA,NA
"4555",NA,NA,NA,NA,NA,NA,NA,NA
"4556",NA,NA,NA,NA,NA,NA,NA,NA
"4557",NA,NA,NA,NA,NA,NA,NA,NA
"4558",NA,NA,NA,NA,NA,NA,NA,NA
"4559",NA,NA,NA,NA,NA,NA,NA,NA
"4560",NA,NA,NA,NA,NA,NA,NA,NA
"4561",NA,NA,NA,NA,NA,NA,NA,NA
"4562",NA,NA,NA,NA,NA,NA,NA,NA
"4563",NA,NA,NA,NA,NA,NA,NA,NA
"4564",NA,NA,NA,NA,NA,NA,NA,NA
"4565",NA,NA,NA,NA,NA,NA,NA,NA
"4566",NA,NA,NA,NA,NA,NA,NA,NA
"4567",NA,NA,NA,NA,NA,NA,NA,NA
"4568",NA,NA,NA,NA,NA,NA,NA,NA
"4569",NA,NA,NA,NA,NA,NA,NA,NA
"4570",NA,NA,NA,NA,NA,NA,NA,NA
"4571",NA,NA,NA,NA,NA,NA,NA,NA
"4572",NA,NA,NA,NA,NA,NA,NA,NA
"4573",NA,NA,NA,NA,NA,NA,NA,NA
"4574",NA,NA,NA,NA,NA,NA,NA,NA
"4575",NA,NA,NA,NA,NA,NA,NA,NA
"4576",NA,NA,NA,NA,NA,NA,NA,NA
"4577",NA,NA,NA,NA,NA,NA,NA,NA
"4578",NA,NA,NA,NA,NA,NA,NA,NA
"4579",NA,NA,NA,NA,NA,NA,NA,NA
"4580",NA,NA,NA,NA,NA,NA,NA,NA
"4581",NA,NA,NA,NA,NA,NA,NA,NA
"4582",NA,NA,NA,NA,NA,NA,NA,NA
"4583",NA,NA,NA,NA,NA,NA,NA,NA
"4584",NA,NA,NA,NA,NA,NA,NA,NA
"4585",NA,NA,NA,NA,NA,NA,NA,NA
"4586",NA,NA,NA,NA,NA,NA,NA,NA
"4587",NA,NA,NA,NA,NA,NA,NA,NA
"4588",NA,NA,NA,NA,NA,NA,NA,NA
"4589",NA,NA,NA,NA,NA,NA,NA,NA
"4590",NA,NA,NA,NA,NA,NA,NA,NA
"4591",NA,NA,NA,NA,NA,NA,NA,NA
"4592",NA,NA,NA,NA,NA,NA,NA,NA
"4593",NA,NA,NA,NA,NA,NA,NA,NA
"4594",NA,NA,NA,NA,NA,NA,NA,NA
"4595",NA,NA,NA,NA,NA,NA,NA,NA
"4596",NA,NA,NA,NA,NA,NA,NA,NA
"4597",NA,NA,NA,NA,NA,NA,NA,NA
"4598",NA,NA,NA,NA,NA,NA,NA,NA
"4599",NA,NA,NA,NA,NA,NA,NA,NA
"4600",NA,NA,NA,NA,NA,NA,NA,NA
"4601",NA,NA,NA,NA,NA,NA,NA,NA
"4602",NA,NA,NA,NA,NA,NA,NA,NA
"4603",NA,NA,NA,NA,NA,NA,NA,NA
"4604",NA,NA,NA,NA,NA,NA,NA,NA
"4605",NA,NA,NA,NA,NA,NA,NA,NA
"4606",NA,NA,NA,NA,NA,NA,NA,NA
"4607",NA,NA,NA,NA,NA,NA,NA,NA
"4608",NA,NA,NA,NA,NA,NA,NA,NA
"4609",NA,NA,NA,NA,NA,NA,NA,NA
"4610",NA,NA,NA,NA,NA,NA,NA,NA
"4611","ob_bearing_vib","ob_bearing_vib","13","0","0","2986","2771.77844226497","100"
"4612",NA,NA,NA,NA,NA,NA,NA,NA
"4613",NA,NA,NA,NA,NA,NA,NA,NA
"4614",NA,NA,NA,NA,NA,NA,NA,NA
"4615",NA,NA,NA,NA,NA,NA,NA,NA
"4616",NA,NA,NA,NA,NA,NA,NA,NA
"4617",NA,NA,NA,NA,NA,NA,NA,NA
"4618",NA,NA,NA,NA,NA,NA,NA,NA
"4619",NA,NA,NA,NA,NA,NA,NA,NA
"4620",NA,NA,NA,NA,NA,NA,NA,NA
"4621",NA,NA,NA,NA,NA,NA,NA,NA
"4622",NA,NA,NA,NA,NA,NA,NA,NA
"4623",NA,NA,NA,NA,NA,NA,NA,NA
"4624",NA,NA,NA,NA,NA,NA,NA,NA
"4625",NA,NA,NA,NA,NA,NA,NA,NA
"4626",NA,NA,NA,NA,NA,NA,NA,NA
"4627",NA,NA,NA,NA,NA,NA,NA,NA
"4628",NA,NA,NA,NA,NA,NA,NA,NA
"4629",NA,NA,NA,NA,NA,NA,NA,NA
"4630",NA,NA,NA,NA,NA,NA,NA,NA
"4631",NA,NA,NA,NA,NA,NA,NA,NA
"4632",NA,NA,NA,NA,NA,NA,NA,NA
"4633",NA,NA,NA,NA,NA,NA,NA,NA
"4634",NA,NA,NA,NA,NA,NA,NA,NA
"4635",NA,NA,NA,NA,NA,NA,NA,NA
"4636",NA,NA,NA,NA,NA,NA,NA,NA
"4637",NA,NA,NA,NA,NA,NA,NA,NA
"4638",NA,NA,NA,NA,NA,NA,NA,NA
"4639",NA,NA,NA,NA,NA,NA,NA,NA
"4640",NA,NA,NA,NA,NA,NA,NA,NA
"4641",NA,NA,NA,NA,NA,NA,NA,NA
"4642",NA,NA,NA,NA,NA,NA,NA,NA
"4643",NA,NA,NA,NA,NA,NA,NA,NA
"4644",NA,NA,NA,NA,NA,NA,NA,NA
"4645",NA,NA,NA,NA,NA,NA,NA,NA
"4646",NA,NA,NA,NA,NA,NA,NA,NA
"4647",NA,NA,NA,NA,NA,NA,NA,NA
"4648",NA,NA,NA,NA,NA,NA,NA,NA
"4649",NA,NA,NA,NA,NA,NA,NA,NA
"4650",NA,NA,NA,NA,NA,NA,NA,NA
"4651",NA,NA,NA,NA,NA,NA,NA,NA
"4652",NA,NA,NA,NA,NA,NA,NA,NA
"4653",NA,NA,NA,NA,NA,NA,NA,NA
"4654",NA,NA,NA,NA,NA,NA,NA,NA
"4655",NA,NA,NA,NA,NA,NA,NA,NA
"4656",NA,NA,NA,NA,NA,NA,NA,NA
"4657",NA,NA,NA,NA,NA,NA,NA,NA
"4658",NA,NA,NA,NA,NA,NA,NA,NA
"4659",NA,NA,NA,NA,NA,NA,NA,NA
"4660",NA,NA,NA,NA,NA,NA,NA,NA
"4661",NA,NA,NA,NA,NA,NA,NA,NA
"4662",NA,NA,NA,NA,NA,NA,NA,NA
"4663",NA,NA,NA,NA,NA,NA,NA,NA
"4664",NA,NA,NA,NA,NA,NA,NA,NA
"4665",NA,NA,NA,NA,NA,NA,NA,NA
"4666",NA,NA,NA,NA,NA,NA,NA,NA
"4667",NA,NA,NA,NA,NA,NA,NA,NA
"4668",NA,NA,NA,NA,NA,NA,NA,NA
"4669",NA,NA,NA,NA,NA,NA,NA,NA
"4670",NA,NA,NA,NA,NA,NA,NA,NA
"4671",NA,NA,NA,NA,NA,NA,NA,NA
"4672",NA,NA,NA,NA,NA,NA,NA,NA
"4673",NA,NA,NA,NA,NA,NA,NA,NA
"4674",NA,NA,NA,NA,NA,NA,NA,NA
"4675",NA,NA,NA,NA,NA,NA,NA,NA
"4676",NA,NA,NA,NA,NA,NA,NA,NA
"4677",NA,NA,NA,NA,NA,NA,NA,NA
"4678",NA,NA,NA,NA,NA,NA,NA,NA
"4679",NA,NA,NA,NA,NA,NA,NA,NA
"4680",NA,NA,NA,NA,NA,NA,NA,NA
"4681",NA,NA,NA,NA,NA,NA,NA,NA
"4682",NA,NA,NA,NA,NA,NA,NA,NA
"4683",NA,NA,NA,NA,NA,NA,NA,NA
"4684",NA,NA,NA,NA,NA,NA,NA,NA
"4685",NA,NA,NA,NA,NA,NA,NA,NA
"4686",NA,NA,NA,NA,NA,NA,NA,NA
"4687",NA,NA,NA,NA,NA,NA,NA,NA
"4688",NA,NA,NA,NA,NA,NA,NA,NA
"4689",NA,NA,NA,NA,NA,NA,NA,NA
"4690",NA,NA,NA,NA,NA,NA,NA,NA
"4691",NA,NA,NA,NA,NA,NA,NA,NA
"4692",NA,NA,NA,NA,NA,NA,NA,NA
"4693",NA,NA,NA,NA,NA,NA,NA,NA
"4694",NA,NA,NA,NA,NA,NA,NA,NA
"4695",NA,NA,NA,NA,NA,NA,NA,NA
"4696",NA,NA,NA,NA,NA,NA,NA,NA
"4697",NA,NA,NA,NA,NA,NA,NA,NA
"4698",NA,NA,NA,NA,NA,NA,NA,NA
"4699",NA,NA,NA,NA,NA,NA,NA,NA
"4700",NA,NA,NA,NA,NA,NA,NA,NA
"4701",NA,NA,NA,NA,NA,NA,NA,NA
"4702",NA,NA,NA,NA,NA,NA,NA,NA
"4703",NA,NA,NA,NA,NA,NA,NA,NA
"4704",NA,NA,NA,NA,NA,NA,NA,NA
"4705",NA,NA,NA,NA,NA,NA,NA,NA
"4706",NA,NA,NA,NA,NA,NA,NA,NA
"4707",NA,NA,NA,NA,NA,NA,NA,NA
"4708",NA,NA,NA,NA,NA,NA,NA,NA
"4709",NA,NA,NA,NA,NA,NA,NA,NA
"4710",NA,NA,NA,NA,NA,NA,NA,NA
"4711",NA,NA,NA,NA,NA,NA,NA,NA
"4712",NA,NA,NA,NA,NA,NA,NA,NA
"4713",NA,NA,NA,NA,NA,NA,NA,NA
"4714",NA,NA,NA,NA,NA,NA,NA,NA
"4715",NA,NA,NA,NA,NA,NA,NA,NA
"4716",NA,NA,NA,NA,NA,NA,NA,NA
"4717",NA,NA,NA,NA,NA,NA,NA,NA
"4718",NA,NA,NA,NA,NA,NA,NA,NA
"4719",NA,NA,NA,NA,NA,NA,NA,NA
"4720",NA,NA,NA,NA,NA,NA,NA,NA
"4721",NA,NA,NA,NA,NA,NA,NA,NA
"4722",NA,NA,NA,NA,NA,NA,NA,NA
"4723",NA,NA,NA,NA,NA,NA,NA,NA
"4724",NA,NA,NA,NA,NA,NA,NA,NA
"4725",NA,NA,NA,NA,NA,NA,NA,NA
"4726",NA,NA,NA,NA,NA,NA,NA,NA
"4727",NA,NA,NA,NA,NA,NA,NA,NA
"4728",NA,NA,NA,NA,NA,NA,NA,NA
"4729",NA,NA,NA,NA,NA,NA,NA,NA
"4730",NA,NA,NA,NA,NA,NA,NA,NA
"4731",NA,NA,NA,NA,NA,NA,NA,NA
"4732",NA,NA,NA,NA,NA,NA,NA,NA
"4733",NA,NA,NA,NA,NA,NA,NA,NA
"4734",NA,NA,NA,NA,NA,NA,NA,NA
"4735",NA,NA,NA,NA,NA,NA,NA,NA
"4736",NA,NA,NA,NA,NA,NA,NA,NA
"4737",NA,NA,NA,NA,NA,NA,NA,NA
"4738",NA,NA,NA,NA,NA,NA,NA,NA
"4739",NA,NA,NA,NA,NA,NA,NA,NA
"4740",NA,NA,NA,NA,NA,NA,NA,NA
"4741",NA,NA,NA,NA,NA,NA,NA,NA
"4742",NA,NA,NA,NA,NA,NA,NA,NA
"4743",NA,NA,NA,NA,NA,NA,NA,NA
"4744",NA,NA,NA,NA,NA,NA,NA,NA
"4745",NA,NA,NA,NA,NA,NA,NA,NA
"4746",NA,NA,NA,NA,NA,NA,NA,NA
"4747",NA,NA,NA,NA,NA,NA,NA,NA
"4748",NA,NA,NA,NA,NA,NA,NA,NA
"4749",NA,NA,NA,NA,NA,NA,NA,NA
"4750",NA,NA,NA,NA,NA,NA,NA,NA
"4751",NA,NA,NA,NA,NA,NA,NA,NA
"4752",NA,NA,NA,NA,NA,NA,NA,NA
"4753",NA,NA,NA,NA,NA,NA,NA,NA
"4754",NA,NA,NA,NA,NA,NA,NA,NA
"4755",NA,NA,NA,NA,NA,NA,NA,NA
"4756",NA,NA,NA,NA,NA,NA,NA,NA
"4757",NA,NA,NA,NA,NA,NA,NA,NA
"4758",NA,NA,NA,NA,NA,NA,NA,NA
"4759","ob_bearing_vib","vib","12","1","87","2899","296.637141565636","12"
"4760",NA,NA,NA,NA,NA,NA,NA,NA
"4761",NA,NA,NA,NA,NA,NA,NA,NA
"4762",NA,NA,NA,NA,NA,NA,NA,NA
"4763",NA,NA,NA,NA,NA,NA,NA,NA
"4764",NA,NA,NA,NA,NA,NA,NA,NA
"4765",NA,NA,NA,NA,NA,NA,NA,NA
"4766",NA,NA,NA,NA,NA,NA,NA,NA
"4767",NA,NA,NA,NA,NA,NA,NA,NA
"4768",NA,NA,NA,NA,NA,NA,NA,NA
"4769",NA,NA,NA,NA,NA,NA,NA,NA
"4770",NA,NA,NA,NA,NA,NA,NA,NA
"4771",NA,NA,NA,NA,NA,NA,NA,NA
"4772",NA,NA,NA,NA,NA,NA,NA,NA
"4773",NA,NA,NA,NA,NA,NA,NA,NA
"4774",NA,NA,NA,NA,NA,NA,NA,NA
"4775",NA,NA,NA,NA,NA,NA,NA,NA
"4776",NA,NA,NA,NA,NA,NA,NA,NA
"4777",NA,NA,NA,NA,NA,NA,NA,NA
"4778",NA,NA,NA,NA,NA,NA,NA,NA
"4779",NA,NA,NA,NA,NA,NA,NA,NA
"4780",NA,NA,NA,NA,NA,NA,NA,NA
"4781",NA,NA,NA,NA,NA,NA,NA,NA
"4782",NA,NA,NA,NA,NA,NA,NA,NA
"4783",NA,NA,NA,NA,NA,NA,NA,NA
"4784",NA,NA,NA,NA,NA,NA,NA,NA
"4785",NA,NA,NA,NA,NA,NA,NA,NA
"4786",NA,NA,NA,NA,NA,NA,NA,NA
"4787",NA,NA,NA,NA,NA,NA,NA,NA
"4788",NA,NA,NA,NA,NA,NA,NA,NA
"4789",NA,NA,NA,NA,NA,NA,NA,NA
"4790",NA,NA,NA,NA,NA,NA,NA,NA
"4791",NA,NA,NA,NA,NA,NA,NA,NA
"4792",NA,NA,NA,NA,NA,NA,NA,NA
"4793",NA,NA,NA,NA,NA,NA,NA,NA
"4794",NA,NA,NA,NA,NA,NA,NA,NA
"4795",NA,NA,NA,NA,NA,NA,NA,NA
"4796",NA,NA,NA,NA,NA,NA,NA,NA
"4797",NA,NA,NA,NA,NA,NA,NA,NA
"4798",NA,NA,NA,NA,NA,NA,NA,NA
"4799",NA,NA,NA,NA,NA,NA,NA,NA
"4800",NA,NA,NA,NA,NA,NA,NA,NA
"4801",NA,NA,NA,NA,NA,NA,NA,NA
"4802",NA,NA,NA,NA,NA,NA,NA,NA
"4803",NA,NA,NA,NA,NA,NA,NA,NA
"4804",NA,NA,NA,NA,NA,NA,NA,NA
"4805",NA,NA,NA,NA,NA,NA,NA,NA
"4806",NA,NA,NA,NA,NA,NA,NA,NA
"4807",NA,NA,NA,NA,NA,NA,NA,NA
"4808",NA,NA,NA,NA,NA,NA,NA,NA
"4809","oil","bearing","14","49","343","2593","5.56681349641002","3.44827586206897"
"4810",NA,NA,NA,NA,NA,NA,NA,NA
"4811",NA,NA,NA,NA,NA,NA,NA,NA
"4812","oil","bearing_metal_temp","9","54","250","2686","1.92306670230556","2.87539936102236"
"4813","oil","bearing_oil","6","57","4","2932","136.523284508227","8.95522388059701"
"4814",NA,NA,NA,NA,NA,NA,NA,NA
"4815",NA,NA,NA,NA,NA,NA,NA,NA
"4816",NA,NA,NA,NA,NA,NA,NA,NA
"4817",NA,NA,NA,NA,NA,NA,NA,NA
"4818",NA,NA,NA,NA,NA,NA,NA,NA
"4819",NA,NA,NA,NA,NA,NA,NA,NA
"4820",NA,NA,NA,NA,NA,NA,NA,NA
"4821",NA,NA,NA,NA,NA,NA,NA,NA
"4822",NA,NA,NA,NA,NA,NA,NA,NA
